         x         y         z          analitic          solution          pogreshn
   2.18912     -1.61  -33.4573                 0        0.00427865        0.00427865
   3.26477     -1.61  -33.4573                 0        0.00425896        0.00425896
   4.77068     -1.61  -33.4573                 0        0.00421881        0.00421881
   6.87895     -1.61  -33.4573                 0        0.00413918        0.00413918
   9.83052     -1.61  -33.4573                 0         0.0039864         0.0039864
   13.9627     -1.61  -33.4573                 0        0.00370756        0.00370756
   19.7478     -1.61  -33.4573                 0        0.00323853        0.00323853
    27.847     -1.61  -33.4573                 0        0.00254687        0.00254687
   39.1857     -1.61  -33.4573                 0        0.00170704        0.00170704
     55.06     -1.61  -33.4573                 0       0.000911137       0.000911137
    77.284     -1.61  -33.4573                 0       0.000325773       0.000325773
       100     -1.61  -33.4573                 0                 0                 0
      -100      -0.7  -33.4573                 0                 0                 0
   -77.284      -0.7  -33.4573                 0       0.000325987       0.000325987
    -55.06      -0.7  -33.4573                 0       0.000911885       0.000911885
  -39.1857      -0.7  -33.4573                 0        0.00170886        0.00170886
   -27.847      -0.7  -33.4573                 0        0.00255023        0.00255023
  -19.7478      -0.7  -33.4573                 0        0.00324343        0.00324343
  -13.9627      -0.7  -33.4573                 0        0.00371362        0.00371362
  -9.83052      -0.7  -33.4573                 0        0.00399319        0.00399319
  -6.87895      -0.7  -33.4573                 0        0.00414638        0.00414638
  -4.77068      -0.7  -33.4573                 0        0.00422623        0.00422623
  -3.26477      -0.7  -33.4573                 0        0.00426649        0.00426649
  -2.18912      -0.7  -33.4573                 0        0.00428624        0.00428624
   -1.4208      -0.7  -33.4573                 0        0.00429562        0.00429562
    -0.872      -0.7  -33.4573                 0        0.00429989        0.00429989
     -0.48      -0.7  -33.4573                 0        0.00430169        0.00430169
      -0.2      -0.7  -33.4573                 0        0.00430234        0.00430234
         0      -0.7  -33.4573                 0        0.00430248        0.00430248
       0.2      -0.7  -33.4573                 0        0.00430234        0.00430234
      0.48      -0.7  -33.4573                 0        0.00430169        0.00430169
     0.872      -0.7  -33.4573                 0        0.00429989        0.00429989
    1.4208      -0.7  -33.4573                 0        0.00429562        0.00429562
   2.18912      -0.7  -33.4573                 0        0.00428624        0.00428624
   3.26477      -0.7  -33.4573                 0        0.00426649        0.00426649
   4.77068      -0.7  -33.4573                 0        0.00422623        0.00422623
   6.87895      -0.7  -33.4573                 0        0.00414638        0.00414638
   9.83052      -0.7  -33.4573                 0        0.00399319        0.00399319
   13.9627      -0.7  -33.4573                 0        0.00371362        0.00371362
   19.7478      -0.7  -33.4573                 0        0.00324343        0.00324343
    27.847      -0.7  -33.4573                 0        0.00255023        0.00255023
   39.1857      -0.7  -33.4573                 0        0.00170886        0.00170886
     55.06      -0.7  -33.4573                 0       0.000911885       0.000911885
    77.284      -0.7  -33.4573                 0       0.000325987       0.000325987
       100      -0.7  -33.4573                 0                 0                 0
      -100         0  -33.4573                 0                 0                 0
   -77.284         0  -33.4573                 0       0.000326063       0.000326063
    -55.06         0  -33.4573                 0       0.000912118       0.000912118
  -39.1857         0  -33.4573                 0        0.00170938        0.00170938
   -27.847         0  -33.4573                 0        0.00255115        0.00255115
  -19.7478         0  -33.4573                 0        0.00324473        0.00324473
  -13.9627         0  -33.4573                 0         0.0037152         0.0037152
  -9.83052         0  -33.4573                 0        0.00399495        0.00399495
  -6.87895         0  -33.4573                 0        0.00414823        0.00414823
  -4.77068         0  -33.4573                 0        0.00422814        0.00422814
  -3.26477         0  -33.4573                 0        0.00426842        0.00426842
  -2.18912         0  -33.4573                 0        0.00428818        0.00428818
   -1.4208         0  -33.4573                 0        0.00429757        0.00429757
    -0.872         0  -33.4573                 0        0.00430185        0.00430185
     -0.48         0  -33.4573                 0        0.00430365        0.00430365
      -0.2         0  -33.4573                 0         0.0043043         0.0043043
         0         0  -33.4573                 0        0.00430443        0.00430443
       0.2         0  -33.4573                 0         0.0043043         0.0043043
      0.48         0  -33.4573                 0        0.00430365        0.00430365
     0.872         0  -33.4573                 0        0.00430185        0.00430185
    1.4208         0  -33.4573                 0        0.00429757        0.00429757
   2.18912         0  -33.4573                 0        0.00428818        0.00428818
   3.26477         0  -33.4573                 0        0.00426842        0.00426842
   4.77068         0  -33.4573                 0        0.00422814        0.00422814
   6.87895         0  -33.4573                 0        0.00414823        0.00414823
   9.83052         0  -33.4573                 0        0.00399495        0.00399495
   13.9627         0  -33.4573                 0         0.0037152         0.0037152
   19.7478         0  -33.4573                 0        0.00324473        0.00324473
    27.847         0  -33.4573                 0        0.00255115        0.00255115
   39.1857         0  -33.4573                 0        0.00170938        0.00170938
     55.06         0  -33.4573                 0       0.000912118       0.000912118
    77.284         0  -33.4573                 0       0.000326063       0.000326063
       100         0  -33.4573                 0                 0                 0
      -100   14.4583  -33.4573                 0                 0                 0
   -77.284   14.4583  -33.4573                 0       0.000311347       0.000311347
    -55.06   14.4583  -33.4573                 0       0.000855288       0.000855288
  -39.1857   14.4583  -33.4573                 0        0.00156646        0.00156646
   -27.847   14.4583  -33.4573                 0        0.00228781        0.00228781
  -19.7478   14.4583  -33.4573                 0        0.00286323        0.00286323
  -13.9627   14.4583  -33.4573                 0         0.0032454         0.0032454
  -9.83052   14.4583  -33.4573                 0        0.00346989        0.00346989
  -6.87895   14.4583  -33.4573                 0         0.0035921         0.0035921
  -4.77068   14.4583  -33.4573                 0         0.0036556         0.0036556
  -3.26477   14.4583  -33.4573                 0        0.00368755        0.00368755
  -2.18912   14.4583  -33.4573                 0        0.00370321        0.00370321
   -1.4208   14.4583  -33.4573                 0        0.00371065        0.00371065
    -0.872   14.4583  -33.4573                 0        0.00371404        0.00371404
     -0.48   14.4583  -33.4573                 0        0.00371547        0.00371547
      -0.2   14.4583  -33.4573                 0        0.00371598        0.00371598
         0   14.4583  -33.4573                 0        0.00371609        0.00371609
       0.2   14.4583  -33.4573                 0        0.00371598        0.00371598
      0.48   14.4583  -33.4573                 0        0.00371547        0.00371547
     0.872   14.4583  -33.4573                 0        0.00371404        0.00371404
    1.4208   14.4583  -33.4573                 0        0.00371065        0.00371065
   2.18912   14.4583  -33.4573                 0        0.00370321        0.00370321
   3.26477   14.4583  -33.4573                 0        0.00368755        0.00368755
   4.77068   14.4583  -33.4573                 0         0.0036556         0.0036556
   6.87895   14.4583  -33.4573                 0         0.0035921         0.0035921
   9.83052   14.4583  -33.4573                 0        0.00346989        0.00346989
   13.9627   14.4583  -33.4573                 0         0.0032454         0.0032454
   19.7478   14.4583  -33.4573                 0        0.00286323        0.00286323
    27.847   14.4583  -33.4573                 0        0.00228781        0.00228781
   39.1857   14.4583  -33.4573                 0        0.00156646        0.00156646
     55.06   14.4583  -33.4573                 0       0.000855288       0.000855288
    77.284   14.4583  -33.4573                 0       0.000311347       0.000311347
       100   14.4583  -33.4573                 0                 0                 0
      -100   29.8141  -33.4573                 0                 0                 0
   -77.284   29.8141  -33.4573                 0       0.000267169       0.000267169
    -55.06   29.8141  -33.4573                 0       0.000696241       0.000696241
  -39.1857   29.8141  -33.4573                 0        0.00119606        0.00119606
   -27.847   29.8141  -33.4573                 0        0.00164921        0.00164921
  -19.7478   29.8141  -33.4573                 0        0.00197944        0.00197944
  -13.9627   29.8141  -33.4573                 0        0.00218569        0.00218569
  -9.83052   29.8141  -33.4573                 0        0.00230246        0.00230246
  -6.87895   29.8141  -33.4573                 0        0.00236475        0.00236475
  -4.77068   29.8141  -33.4573                 0        0.00239677        0.00239677
  -3.26477   29.8141  -33.4573                 0         0.0024128         0.0024128
  -2.18912   29.8141  -33.4573                 0        0.00242063        0.00242063
   -1.4208   29.8141  -33.4573                 0        0.00242434        0.00242434
    -0.872   29.8141  -33.4573                 0        0.00242603        0.00242603
     -0.48   29.8141  -33.4573                 0        0.00242674        0.00242674
      -0.2   29.8141  -33.4573                 0          0.002427          0.002427
         0   29.8141  -33.4573                 0        0.00242705        0.00242705
       0.2   29.8141  -33.4573                 0          0.002427          0.002427
      0.48   29.8141  -33.4573                 0        0.00242674        0.00242674
     0.872   29.8141  -33.4573                 0        0.00242603        0.00242603
    1.4208   29.8141  -33.4573                 0        0.00242434        0.00242434
   2.18912   29.8141  -33.4573                 0        0.00242063        0.00242063
   3.26477   29.8141  -33.4573                 0         0.0024128         0.0024128
   4.77068   29.8141  -33.4573                 0        0.00239677        0.00239677
   6.87895   29.8141  -33.4573                 0        0.00236475        0.00236475
   9.83052   29.8141  -33.4573                 0        0.00230246        0.00230246
   13.9627   29.8141  -33.4573                 0        0.00218569        0.00218569
   19.7478   29.8141  -33.4573                 0        0.00197944        0.00197944
    27.847   29.8141  -33.4573                 0        0.00164921        0.00164921
   39.1857   29.8141  -33.4573                 0        0.00119606        0.00119606
     55.06   29.8141  -33.4573                 0       0.000696241       0.000696241
    77.284   29.8141  -33.4573                 0       0.000267169       0.000267169
       100   29.8141  -33.4573                 0                 0                 0
      -100   41.6262  -33.4573                 0                 0                 0
   -77.284   41.6262  -33.4573                 0       0.000221731       0.000221731
    -55.06   41.6262  -33.4573                 0       0.000547429       0.000547429
  -39.1857   41.6262  -33.4573                 0       0.000885114       0.000885114
   -27.847   41.6262  -33.4573                 0        0.00116069        0.00116069
  -19.7478   41.6262  -33.4573                 0        0.00134575        0.00134575
  -13.9627   41.6262  -33.4573                 0        0.00145508        0.00145508
  -9.83052   41.6262  -33.4573                 0         0.0015149         0.0015149
  -6.87895   41.6262  -33.4573                 0         0.0015462         0.0015462
  -4.77068   41.6262  -33.4573                 0        0.00156213        0.00156213
  -3.26477   41.6262  -33.4573                 0        0.00157006        0.00157006
  -2.18912   41.6262  -33.4573                 0        0.00157392        0.00157392
   -1.4208   41.6262  -33.4573                 0        0.00157575        0.00157575
    -0.872   41.6262  -33.4573                 0        0.00157658        0.00157658
     -0.48   41.6262  -33.4573                 0        0.00157693        0.00157693
      -0.2   41.6262  -33.4573                 0        0.00157706        0.00157706
         0   41.6262  -33.4573                 0        0.00157709        0.00157709
       0.2   41.6262  -33.4573                 0        0.00157706        0.00157706
      0.48   41.6262  -33.4573                 0        0.00157693        0.00157693
     0.872   41.6262  -33.4573                 0        0.00157658        0.00157658
    1.4208   41.6262  -33.4573                 0        0.00157575        0.00157575
   2.18912   41.6262  -33.4573                 0        0.00157392        0.00157392
   3.26477   41.6262  -33.4573                 0        0.00157006        0.00157006
   4.77068   41.6262  -33.4573                 0        0.00156213        0.00156213
   6.87895   41.6262  -33.4573                 0         0.0015462         0.0015462
   9.83052   41.6262  -33.4573                 0         0.0015149         0.0015149
   13.9627   41.6262  -33.4573                 0        0.00145508        0.00145508
   19.7478   41.6262  -33.4573                 0        0.00134575        0.00134575
    27.847   41.6262  -33.4573                 0        0.00116069        0.00116069
   39.1857   41.6262  -33.4573                 0       0.000885114       0.000885114
     55.06   41.6262  -33.4573                 0       0.000547429       0.000547429
    77.284   41.6262  -33.4573                 0       0.000221731       0.000221731
       100   41.6262  -33.4573                 0                 0                 0
      -100   50.7125  -33.4573                 0                 0                 0
   -77.284   50.7125  -33.4573                 0       0.000185086       0.000185086
    -55.06   50.7125  -33.4573                 0       0.000437924       0.000437924
  -39.1857   50.7125  -33.4573                 0       0.000677726       0.000677726
   -27.847   50.7125  -33.4573                 0       0.000859856       0.000859856
  -19.7478   50.7125  -33.4573                 0       0.000976253       0.000976253
  -13.9627   50.7125  -33.4573                 0        0.00104295        0.00104295
  -9.83052   50.7125  -33.4573                 0        0.00107883        0.00107883
  -6.87895   50.7125  -33.4573                 0        0.00109743        0.00109743
  -4.77068   50.7125  -33.4573                 0        0.00110684        0.00110684
  -3.26477   50.7125  -33.4573                 0        0.00111152        0.00111152
  -2.18912   50.7125  -33.4573                 0         0.0011138         0.0011138
   -1.4208   50.7125  -33.4573                 0        0.00111487        0.00111487
    -0.872   50.7125  -33.4573                 0        0.00111536        0.00111536
     -0.48   50.7125  -33.4573                 0        0.00111557        0.00111557
      -0.2   50.7125  -33.4573                 0        0.00111564        0.00111564
         0   50.7125  -33.4573                 0        0.00111566        0.00111566
       0.2   50.7125  -33.4573                 0        0.00111564        0.00111564
      0.48   50.7125  -33.4573                 0        0.00111557        0.00111557
     0.872   50.7125  -33.4573                 0        0.00111536        0.00111536
    1.4208   50.7125  -33.4573                 0        0.00111487        0.00111487
   2.18912   50.7125  -33.4573                 0         0.0011138         0.0011138
   3.26477   50.7125  -33.4573                 0        0.00111152        0.00111152
   4.77068   50.7125  -33.4573                 0        0.00110684        0.00110684
   6.87895   50.7125  -33.4573                 0        0.00109743        0.00109743
   9.83052   50.7125  -33.4573                 0        0.00107883        0.00107883
   13.9627   50.7125  -33.4573                 0        0.00104295        0.00104295
   19.7478   50.7125  -33.4573                 0       0.000976253       0.000976253
    27.847   50.7125  -33.4573                 0       0.000859856       0.000859856
   39.1857   50.7125  -33.4573                 0       0.000677726       0.000677726
     55.06   50.7125  -33.4573                 0       0.000437924       0.000437924
    77.284   50.7125  -33.4573                 0       0.000185086       0.000185086
       100   50.7125  -33.4573                 0                 0                 0
      -100   57.7019  -33.4573                 0                 0                 0
   -77.284   57.7019  -33.4573                 0       0.000157871       0.000157871
    -55.06   57.7019  -33.4573                 0       0.000362428       0.000362428
  -39.1857   57.7019  -33.4573                 0       0.000544825       0.000544825
   -27.847   57.7019  -33.4573                 0       0.000677233       0.000677233
  -19.7478   57.7019  -33.4573                 0        0.00075951        0.00075951
  -13.9627   57.7019  -33.4573                 0        0.00080594        0.00080594
  -9.83052   57.7019  -33.4573                 0       0.000830716       0.000830716
  -6.87895   57.7019  -33.4573                 0       0.000843511       0.000843511
  -4.77068   57.7019  -33.4573                 0       0.000849976       0.000849976
  -3.26477   57.7019  -33.4573                 0       0.000853185       0.000853185
  -2.18912   57.7019  -33.4573                 0       0.000854746       0.000854746
   -1.4208   57.7019  -33.4573                 0       0.000855486       0.000855486
    -0.872   57.7019  -33.4573                 0       0.000855822       0.000855822
     -0.48   57.7019  -33.4573                 0       0.000855963       0.000855963
      -0.2   57.7019  -33.4573                 0       0.000856014       0.000856014
         0   57.7019  -33.4573                 0       0.000856024       0.000856024
       0.2   57.7019  -33.4573                 0       0.000856014       0.000856014
      0.48   57.7019  -33.4573                 0       0.000855963       0.000855963
     0.872   57.7019  -33.4573                 0       0.000855822       0.000855822
    1.4208   57.7019  -33.4573                 0       0.000855486       0.000855486
   2.18912   57.7019  -33.4573                 0       0.000854746       0.000854746
   3.26477   57.7019  -33.4573                 0       0.000853185       0.000853185
   4.77068   57.7019  -33.4573                 0       0.000849976       0.000849976
   6.87895   57.7019  -33.4573                 0       0.000843511       0.000843511
   9.83052   57.7019  -33.4573                 0       0.000830716       0.000830716
   13.9627   57.7019  -33.4573                 0        0.00080594        0.00080594
   19.7478   57.7019  -33.4573                 0        0.00075951        0.00075951
    27.847   57.7019  -33.4573                 0       0.000677233       0.000677233
   39.1857   57.7019  -33.4573                 0       0.000544825       0.000544825
     55.06   57.7019  -33.4573                 0       0.000362428       0.000362428
    77.284   57.7019  -33.4573                 0       0.000157871       0.000157871
       100   57.7019  -33.4573                 0                 0                 0
      -100   63.0784  -33.4573                 0                 0                 0
   -77.284   63.0784  -33.4573                 0       0.000138142       0.000138142
    -55.06   63.0784  -33.4573                 0       0.000310681       0.000310681
  -39.1857   63.0784  -33.4573                 0       0.000458244       0.000458244
   -27.847   63.0784  -33.4573                 0       0.000562299       0.000562299
  -19.7478   63.0784  -33.4573                 0       0.000625846       0.000625846
  -13.9627   63.0784  -33.4573                 0       0.000661372       0.000661372
  -9.83052   63.0784  -33.4573                 0        0.00068024        0.00068024
  -6.87895   63.0784  -33.4573                 0        0.00068996        0.00068996
  -4.77068   63.0784  -33.4573                 0       0.000694867       0.000694867
  -3.26477   63.0784  -33.4573                 0         0.0006973         0.0006973
  -2.18912   63.0784  -33.4573                 0       0.000698484       0.000698484
   -1.4208   63.0784  -33.4573                 0       0.000699045       0.000699045
    -0.872   63.0784  -33.4573                 0       0.000699299       0.000699299
     -0.48   63.0784  -33.4573                 0       0.000699406       0.000699406
      -0.2   63.0784  -33.4573                 0       0.000699445       0.000699445
         0   63.0784  -33.4573                 0       0.000699453       0.000699453
       0.2   63.0784  -33.4573                 0       0.000699445       0.000699445
      0.48   63.0784  -33.4573                 0       0.000699406       0.000699406
     0.872   63.0784  -33.4573                 0       0.000699299       0.000699299
    1.4208   63.0784  -33.4573                 0       0.000699045       0.000699045
   2.18912   63.0784  -33.4573                 0       0.000698484       0.000698484
   3.26477   63.0784  -33.4573                 0         0.0006973         0.0006973
   4.77068   63.0784  -33.4573                 0       0.000694867       0.000694867
   6.87895   63.0784  -33.4573                 0        0.00068996        0.00068996
   9.83052   63.0784  -33.4573                 0        0.00068024        0.00068024
   13.9627   63.0784  -33.4573                 0       0.000661372       0.000661372
   19.7478   63.0784  -33.4573                 0       0.000625846       0.000625846
    27.847   63.0784  -33.4573                 0       0.000562299       0.000562299
   39.1857   63.0784  -33.4573                 0       0.000458244       0.000458244
     55.06   63.0784  -33.4573                 0       0.000310681       0.000310681
    77.284   63.0784  -33.4573                 0       0.000138142       0.000138142
       100   63.0784  -33.4573                 0                 0                 0
      -100   67.2142  -33.4573                 0                 0                 0
   -77.284   67.2142  -33.4573                 0       0.000123853       0.000123853
    -55.06   67.2142  -33.4573                 0       0.000274725       0.000274725
  -39.1857   67.2142  -33.4573                 0       0.000400188       0.000400188
   -27.847   67.2142  -33.4573                 0       0.000486981       0.000486981
  -19.7478   67.2142  -33.4573                 0       0.000539388       0.000539388
  -13.9627   67.2142  -33.4573                 0       0.000568503       0.000568503
  -9.83052   67.2142  -33.4573                 0       0.000583916       0.000583916
  -6.87895   67.2142  -33.4573                 0       0.000591843       0.000591843
  -4.77068   67.2142  -33.4573                 0        0.00059584        0.00059584
  -3.26477   67.2142  -33.4573                 0       0.000597822       0.000597822
  -2.18912   67.2142  -33.4573                 0       0.000598786       0.000598786
   -1.4208   67.2142  -33.4573                 0       0.000599243       0.000599243
    -0.872   67.2142  -33.4573                 0        0.00059945        0.00059945
     -0.48   67.2142  -33.4573                 0       0.000599537       0.000599537
      -0.2   67.2142  -33.4573                 0       0.000599569       0.000599569
         0   67.2142  -33.4573                 0       0.000599575       0.000599575
       0.2   67.2142  -33.4573                 0       0.000599569       0.000599569
      0.48   67.2142  -33.4573                 0       0.000599537       0.000599537
     0.872   67.2142  -33.4573                 0        0.00059945        0.00059945
    1.4208   67.2142  -33.4573                 0       0.000599243       0.000599243
   2.18912   67.2142  -33.4573                 0       0.000598786       0.000598786
   3.26477   67.2142  -33.4573                 0       0.000597822       0.000597822
   4.77068   67.2142  -33.4573                 0        0.00059584        0.00059584
   6.87895   67.2142  -33.4573                 0       0.000591843       0.000591843
   9.83052   67.2142  -33.4573                 0       0.000583916       0.000583916
   13.9627   67.2142  -33.4573                 0       0.000568503       0.000568503
   19.7478   67.2142  -33.4573                 0       0.000539388       0.000539388
    27.847   67.2142  -33.4573                 0       0.000486981       0.000486981
   39.1857   67.2142  -33.4573                 0       0.000400188       0.000400188
     55.06   67.2142  -33.4573                 0       0.000274725       0.000274725
    77.284   67.2142  -33.4573                 0       0.000123853       0.000123853
       100   67.2142  -33.4573                 0                 0                 0
      -100   70.3955  -33.4573                 0                 0                 0
   -77.284   70.3955  -33.4573                 0       0.000113429       0.000113429
    -55.06   70.3955  -33.4573                 0        0.00024929        0.00024929
  -39.1857   70.3955  -33.4573                 0       0.000360159       0.000360159
   -27.847   70.3955  -33.4573                 0       0.000435882       0.000435882
  -19.7478   70.3955  -33.4573                 0       0.000481258       0.000481258
  -13.9627   70.3955  -33.4573                 0       0.000506362       0.000506362
  -9.83052   70.3955  -33.4573                 0       0.000519621       0.000519621
  -6.87895   70.3955  -33.4573                 0       0.000526433       0.000526433
  -4.77068   70.3955  -33.4573                 0       0.000529866       0.000529866
  -3.26477   70.3955  -33.4573                 0       0.000531568       0.000531568
  -2.18912   70.3955  -33.4573                 0       0.000532395       0.000532395
   -1.4208   70.3955  -33.4573                 0       0.000532787       0.000532787
    -0.872   70.3955  -33.4573                 0       0.000532965       0.000532965
     -0.48   70.3955  -33.4573                 0        0.00053304        0.00053304
      -0.2   70.3955  -33.4573                 0       0.000533067       0.000533067
         0   70.3955  -33.4573                 0       0.000533073       0.000533073
       0.2   70.3955  -33.4573                 0       0.000533067       0.000533067
      0.48   70.3955  -33.4573                 0        0.00053304        0.00053304
     0.872   70.3955  -33.4573                 0       0.000532965       0.000532965
    1.4208   70.3955  -33.4573                 0       0.000532787       0.000532787
   2.18912   70.3955  -33.4573                 0       0.000532395       0.000532395
   3.26477   70.3955  -33.4573                 0       0.000531568       0.000531568
   4.77068   70.3955  -33.4573                 0       0.000529866       0.000529866
   6.87895   70.3955  -33.4573                 0       0.000526433       0.000526433
   9.83052   70.3955  -33.4573                 0       0.000519621       0.000519621
   13.9627   70.3955  -33.4573                 0       0.000506362       0.000506362
   19.7478   70.3955  -33.4573                 0       0.000481258       0.000481258
    27.847   70.3955  -33.4573                 0       0.000435882       0.000435882
   39.1857   70.3955  -33.4573                 0       0.000360159       0.000360159
     55.06   70.3955  -33.4573                 0        0.00024929        0.00024929
    77.284   70.3955  -33.4573                 0       0.000113429       0.000113429
       100   70.3955  -33.4573                 0                 0                 0
      -100   72.8427  -33.4573                 0                 0                 0
   -77.284   72.8427  -33.4573                 0       0.000105752       0.000105752
    -55.06   72.8427  -33.4573                 0       0.000230987       0.000230987
  -39.1857   72.8427  -33.4573                 0       0.000331898       0.000331898
   -27.847   72.8427  -33.4573                 0       0.000400231       0.000400231
  -19.7478   72.8427  -33.4573                 0        0.00044097        0.00044097
  -13.9627   72.8427  -33.4573                 0       0.000463445       0.000463445
  -9.83052   72.8427  -33.4573                 0       0.000475298       0.000475298
  -6.87895   72.8427  -33.4573                 0       0.000481382       0.000481382
  -4.77068   72.8427  -33.4573                 0       0.000484447       0.000484447
  -3.26477   72.8427  -33.4573                 0       0.000485966       0.000485966
  -2.18912   72.8427  -33.4573                 0       0.000486705       0.000486705
   -1.4208   72.8427  -33.4573                 0       0.000487054       0.000487054
    -0.872   72.8427  -33.4573                 0       0.000487213       0.000487213
     -0.48   72.8427  -33.4573                 0        0.00048728        0.00048728
      -0.2   72.8427  -33.4573                 0       0.000487304       0.000487304
         0   72.8427  -33.4573                 0       0.000487309       0.000487309
       0.2   72.8427  -33.4573                 0       0.000487304       0.000487304
      0.48   72.8427  -33.4573                 0        0.00048728        0.00048728
     0.872   72.8427  -33.4573                 0       0.000487213       0.000487213
    1.4208   72.8427  -33.4573                 0       0.000487054       0.000487054
   2.18912   72.8427  -33.4573                 0       0.000486705       0.000486705
   3.26477   72.8427  -33.4573                 0       0.000485966       0.000485966
   4.77068   72.8427  -33.4573                 0       0.000484447       0.000484447
   6.87895   72.8427  -33.4573                 0       0.000481382       0.000481382
   9.83052   72.8427  -33.4573                 0       0.000475298       0.000475298
   13.9627   72.8427  -33.4573                 0       0.000463445       0.000463445
   19.7478   72.8427  -33.4573                 0        0.00044097        0.00044097
    27.847   72.8427  -33.4573                 0       0.000400231       0.000400231
   39.1857   72.8427  -33.4573                 0       0.000331898       0.000331898
     55.06   72.8427  -33.4573                 0       0.000230987       0.000230987
    77.284   72.8427  -33.4573                 0       0.000105752       0.000105752
       100   72.8427  -33.4573                 0                 0                 0
      -100   74.7251  -33.4573                 0                 0                 0
   -77.284   74.7251  -33.4573                 0       0.000100048       0.000100048
    -55.06   74.7251  -33.4573                 0       0.000217625       0.000217625
  -39.1857   74.7251  -33.4573                 0        0.00031156        0.00031156
   -27.847   74.7251  -33.4573                 0       0.000374803       0.000374803
  -19.7478   74.7251  -33.4573                 0       0.000412378       0.000412378
  -13.9627   74.7251  -33.4573                 0       0.000433068       0.000433068
  -9.83052   74.7251  -33.4573                 0       0.000443968       0.000443968
  -6.87895   74.7251  -33.4573                 0       0.000449561       0.000449561
  -4.77068   74.7251  -33.4573                 0       0.000452378       0.000452378
  -3.26477   74.7251  -33.4573                 0       0.000453773       0.000453773
  -2.18912   74.7251  -33.4573                 0       0.000454452       0.000454452
   -1.4208   74.7251  -33.4573                 0       0.000454773       0.000454773
    -0.872   74.7251  -33.4573                 0       0.000454919       0.000454919
     -0.48   74.7251  -33.4573                 0        0.00045498        0.00045498
      -0.2   74.7251  -33.4573                 0       0.000455002       0.000455002
         0   74.7251  -33.4573                 0       0.000455007       0.000455007
       0.2   74.7251  -33.4573                 0       0.000455002       0.000455002
      0.48   74.7251  -33.4573                 0        0.00045498        0.00045498
     0.872   74.7251  -33.4573                 0       0.000454919       0.000454919
    1.4208   74.7251  -33.4573                 0       0.000454773       0.000454773
   2.18912   74.7251  -33.4573                 0       0.000454452       0.000454452
   3.26477   74.7251  -33.4573                 0       0.000453773       0.000453773
   4.77068   74.7251  -33.4573                 0       0.000452378       0.000452378
   6.87895   74.7251  -33.4573                 0       0.000449561       0.000449561
   9.83052   74.7251  -33.4573                 0       0.000443968       0.000443968
   13.9627   74.7251  -33.4573                 0       0.000433068       0.000433068
   19.7478   74.7251  -33.4573                 0       0.000412378       0.000412378
    27.847   74.7251  -33.4573                 0       0.000374803       0.000374803
   39.1857   74.7251  -33.4573                 0        0.00031156        0.00031156
     55.06   74.7251  -33.4573                 0       0.000217625       0.000217625
    77.284   74.7251  -33.4573                 0       0.000100048       0.000100048
       100   74.7251  -33.4573                 0                 0                 0
      -100   76.1732  -33.4573                 0                 0                 0
   -77.284   76.1732  -33.4573                 0        9.5778e-05        9.5778e-05
    -55.06   76.1732  -33.4573                 0       0.000207756       0.000207756
  -39.1857   76.1732  -33.4573                 0       0.000296701       0.000296701
   -27.847   76.1732  -33.4573                 0       0.000356353       0.000356353
  -19.7478   76.1732  -33.4573                 0       0.000391712       0.000391712
  -13.9627   76.1732  -33.4573                 0       0.000411156       0.000411156
  -9.83052   76.1732  -33.4573                 0       0.000421393       0.000421393
  -6.87895   76.1732  -33.4573                 0       0.000426643       0.000426643
  -4.77068   76.1732  -33.4573                 0       0.000429287       0.000429287
  -3.26477   76.1732  -33.4573                 0       0.000430597       0.000430597
  -2.18912   76.1732  -33.4573                 0       0.000431234       0.000431234
   -1.4208   76.1732  -33.4573                 0       0.000431535       0.000431535
    -0.872   76.1732  -33.4573                 0       0.000431672       0.000431672
     -0.48   76.1732  -33.4573                 0        0.00043173        0.00043173
      -0.2   76.1732  -33.4573                 0       0.000431751       0.000431751
         0   76.1732  -33.4573                 0       0.000431755       0.000431755
       0.2   76.1732  -33.4573                 0       0.000431751       0.000431751
      0.48   76.1732  -33.4573                 0        0.00043173        0.00043173
     0.872   76.1732  -33.4573                 0       0.000431672       0.000431672
    1.4208   76.1732  -33.4573                 0       0.000431535       0.000431535
   2.18912   76.1732  -33.4573                 0       0.000431234       0.000431234
   3.26477   76.1732  -33.4573                 0       0.000430597       0.000430597
   4.77068   76.1732  -33.4573                 0       0.000429287       0.000429287
   6.87895   76.1732  -33.4573                 0       0.000426643       0.000426643
   9.83052   76.1732  -33.4573                 0       0.000421393       0.000421393
   13.9627   76.1732  -33.4573                 0       0.000411156       0.000411156
   19.7478   76.1732  -33.4573                 0       0.000391712       0.000391712
    27.847   76.1732  -33.4573                 0       0.000356353       0.000356353
   39.1857   76.1732  -33.4573                 0       0.000296701       0.000296701
     55.06   76.1732  -33.4573                 0       0.000207756       0.000207756
    77.284   76.1732  -33.4573                 0        9.5778e-05        9.5778e-05
       100   76.1732  -33.4573                 0                 0                 0
      -100   77.2871  -33.4573                 0                 0                 0
   -77.284   77.2871  -33.4573                 0       9.25618e-05       9.25618e-05
    -55.06   77.2871  -33.4573                 0       0.000200398       0.000200398
  -39.1857   77.2871  -33.4573                 0       0.000285717       0.000285717
   -27.847   77.2871  -33.4573                 0       0.000342785       0.000342785
  -19.7478   77.2871  -33.4573                 0        0.00037656        0.00037656
